"","V1","V2","pv$pvalues"
"Response V18120","2R","18317632",0.769452119870974
"Response V18121","2R","18317659",0.0838342290672694
"Response V18122","2R","18319409",0.868951345920355
"Response V18123","2R","18320370",0.23780994455996
"Response V18124","2R","18320482",0.899562925026038
"Response V18125","2R","18322131",0.83537336465854
"Response V18126","2R","18328142",6.85773663149291e-06
"Response V18127","2R","18330364",0.00180230197737526
"Response V18128","2R","18332231",0.000285394744569232
"Response V18129","2R","18332250",0.918705148172262
"Response V18130","2R","18332325",0.152759837409546
"Response V18131","2R","18332986",0.0893485280497235
"Response V18132","2R","18333281",0.5552127860317
"Response V18133","2R","18333393",0.620629117839242
"Response V18134","2R","18334369",0.323929284062069
"Response V18135","2R","18334912",0.0222476427001862
"Response V18136","2R","18335430",0.0403347149762532
"Response V18137","2R","18335470",0.577358204068087
"Response V18138","2R","18335530",0.746987659474475
"Response V18139","2R","18337586",0.73949950097478
"Response V18140","2R","18338476",0.022466853550492
"Response V18141","2R","18342571",0.789363448680334
"Response V18142","2R","18342701",0.767025707839008
"Response V18143","2R","18343452",0.617456528011505
"Response V18144","2R","18343659",0.0491138474717163
"Response V18145","2R","18345287",0.0539011791565624
"Response V18146","2R","18345293",0.07240842338865
"Response V18147","2R","18347082",0.26584830793654
"Response V18148","2R","18348986",0.353082889708095
"Response V18149","2R","18350037",0.821668143295711
"Response V18150","2R","18350556",0.944467861943273
"Response V18151","2R","18350574",0.0193478230276905
"Response V18152","2R","18350693",0.000153968752299964
"Response V18153","2R","18353249",0.440622926415033
"Response V18154","2R","18353914",0.532888032887944
"Response V18155","2R","18354935",0.646321258967655
"Response V18156","2R","18356100",0.0759010633089696
"Response V18157","2R","18358262",0.16038049339847
"Response V18158","2R","18373338",0.166153112374561
"Response V18159","2R","18373821",0.668389052473859
"Response V18160","2R","18374121",0.421621831728098
"Response V18161","2R","18374535",0.611649735469516
"Response V18162","2R","18378575",0.690770602356822
"Response V18163","2R","18378714",0.600493669380919
"Response V18164","2R","18378715",0.623528898157357
"Response V18165","2R","18380459",0.12309735990839
"Response V18166","2R","18381670",0.460646528024149
"Response V18167","2R","18382775",0.183148077215039
"Response V18168","2R","18385055",0.0062618113060923
"Response V18169","2R","18389861",0.985607557416672
"Response V18170","2R","18391094",0.0472292797544598
"Response V18171","2R","18392817",0.795961414565399
"Response V18172","2R","18393462",0.331312464475009
"Response V18173","2R","18395172",0.0255910797858868
"Response V18174","2R","18395786",0.771178875988279
"Response V18175","2R","18399356",0.48528642924556
"Response V18176","2R","18399417",0.0719917978345281
"Response V18177","2R","18402496",0.245367800757577
"Response V18178","2R","18402693",0.516322307348302
"Response V18179","2R","18402794",0.126889887816778
"Response V18180","2R","18412363",0.396780420788249
"Response V18181","2R","18412459",0.460453662156903
"Response V18182","2R","18412616",0.99376321379087
"Response V18183","2R","18412627",0.899022271727322
"Response V18184","2R","18413945",0.903747139310104
"Response V18185","2R","18420250",0.0283392657913192
"Response V18186","2R","18421591",0.804154175520165
"Response V18187","2R","18421653",0.632085377080058
"Response V18188","2R","18423635",0.685530361473953
"Response V18189","2R","18426694",0.756959047476066
"Response V18190","2R","18426888",0.115121813474408
"Response V18191","2R","18428835",0.125555146841237
"Response V18192","2R","18428904",0.733776517760019
"Response V18193","2R","18430383",0.159189778426504
"Response V18194","2R","18430562",0.639187830731278
"Response V18195","2R","18430588",0.660635244371693
"Response V18196","2R","18430680",0.471739083112666
"Response V18197","2R","18430709",0.532150161438054
"Response V18198","2R","18430778",0.595512304781774
"Response V18199","2R","18432101",3.32717720877494e-23
"Response V18200","2R","18433361",0.757757898131287
"Response V18201","2R","18434193",0.432126994937103
"Response V18202","2R","18434375",0.128968136886196
"Response V18203","2R","18439338",0.34990889975841
"Response V18204","2R","18439362",0.30131947551845
"Response V18205","2R","18440990",0.639605893908928
"Response V18206","2R","18458920",0.453065935049269
"Response V18207","2R","18463986",0.300076092352486
"Response V18208","2R","18465640",0.854118199589756
"Response V18209","2R","18470046",0.672025087526806
"Response V18210","2R","18470126",0.806656196486127
"Response V18211","2R","18471758",0.935217002498094
"Response V18212","2R","18472505",0.853809525678583
"Response V18213","2R","18474341",0.34357321568311
"Response V18214","2R","18480434",0.86578524004889
"Response V18215","2R","18480464",0.0873401173566034
"Response V18216","2R","18481703",0.172194754368259
"Response V18217","2R","18481847",0.370741084140414
"Response V18218","2R","18482322",0.712920078625559
"Response V18219","2R","18483261",0.628148264889475
"Response V18220","2R","18483264",0.487906297569221
"Response V18221","2R","18483984",0.733693105545103
"Response V18222","2R","18484133",0.634741696248485
"Response V18223","2R","18486933",0.0950104146879195
"Response V18224","2R","18497214",0.257244750485463
"Response V18225","2R","18497216",3.67004582395375e-08
"Response V18226","2R","18497252",0.617240319417767
"Response V18227","2R","18497503",0.219020042987137
"Response V18228","2R","18499067",2.00904527936802e-05
"Response V18229","2R","18500520",0.775356804024465
"Response V18230","2R","18500558",0.79141021507878
"Response V18231","2R","18502847",0.0985287746265351
"Response V18232","2R","18502914",6.66380524213003e-09
"Response V18233","2R","18502924",0.326592728940473
"Response V18234","2R","18504104",0.544769782219068
"Response V18235","2R","18504740",0.374156654312805
"Response V18236","2R","18505857",0.508829411111748
"Response V18237","2R","18506542",0.369125260858393
"Response V18238","2R","18507724",0.625418898265291
"Response V18239","2R","18508586",0.859603784086831
"Response V18240","2R","18509603",0.495924498331341
"Response V18241","2R","18509743",0.14953227449538
"Response V18242","2R","18509759",0.734004609833055
"Response V18243","2R","18509782",0.961933852340791
"Response V18244","2R","18509808",0.637551851397606
"Response V18245","2R","18509920",0.885270124562029
"Response V18246","2R","18510348",0.870386536013594
"Response V18247","2R","18510386",0.801087143597565
"Response V18248","2R","18511330",0.623712985421057
"Response V18249","2R","18512521",0.303473744180265
"Response V18250","2R","18512601",0.86998098994231
"Response V18251","2R","18512614",0.0267744142863542
"Response V18252","2R","18512804",0.683575713542811
"Response V18253","2R","18513009",0.426510487376369
"Response V18254","2R","18513969",0.588944635897646
"Response V18255","2R","18514283",0.8041887645189
"Response V18256","2R","18517906",0.934081069279138
"Response V18257","2R","18517946",0.446571427497888
"Response V18258","2R","18518164",8.62389677113307e-05
"Response V18259","2R","18518231",0.325960856223469
"Response V18260","2R","18519722",0.789719667288238
"Response V18261","2R","18519782",0.959025615446643
"Response V18262","2R","18519842",0.705722947294158
"Response V18263","2R","18520125",0.142379994903144
"Response V18264","2R","18520233",0.0763068231895859
"Response V18265","2R","18522881",0.808105048466999
"Response V18266","2R","18523275",0.497625812203905
"Response V18267","2R","18525999",0.299540678488619
"Response V18268","2R","18528294",0.121256667941098
"Response V18269","2R","18528297",0.275175185579249
"Response V18270","2R","18529004",0.649958522577685
"Response V18271","2R","18529183",0.660341524182625
"Response V18272","2R","18529343",0.512134575117515
"Response V18273","2R","18529434",0.268031728521794
"Response V18274","2R","18530480",0.94653609451118
"Response V18275","2R","18540300",0.772362699596216
"Response V18276","2R","18541689",0.752731190413974
"Response V18277","2R","18548601",0.612390071105758
"Response V18278","2R","18549381",0.775060255520518
"Response V18279","2R","18558648",0.498299524686343
"Response V18280","2R","18562011",0.572567744235264
"Response V18281","2R","18562658",0.78890125877853
"Response V18282","2R","18564951",0.97611259846481
"Response V18283","2R","18565628",0.555489861039747
"Response V18284","2R","18570935",0.574944680232037
"Response V18285","2R","18571239",0.0721583305499074
"Response V18286","2R","18571285",0.982157578106674
"Response V18287","2R","18571307",0.06020732030498
"Response V18288","2R","18571925",0.0474506192125967
"Response V18289","2R","18573042",0.972352314001037
"Response V18290","2R","18573179",0.505717203507171
"Response V18291","2R","18574003",0.903203732678189
"Response V18292","2R","18574007",0.845059299028
"Response V18293","2R","18575210",0.633966133946987
"Response V18294","2R","18575295",0.983338173316601
"Response V18295","2R","18575297",0.908920189682528
"Response V18296","2R","18575384",0.537218684987039
"Response V18297","2R","18582778",0.323488870122856
"Response V18298","2R","18582906",0.0558964851111055
"Response V18299","2R","18582913",0.840228022619838
"Response V18300","2R","18583112",0.204446904069344
"Response V18301","2R","18583735",0.875965310122591
"Response V18302","2R","18584171",0.0192126047298217
"Response V18303","2R","18585017",3.11049424604112e-05
"Response V18304","2R","18585212",0.0065198953011557
"Response V18305","2R","18587358",0.525765866871946
"Response V18306","2R","18587365",0.890142981308546
"Response V18307","2R","18587499",0.186727511691467
"Response V18308","2R","18587608",0.156970004248997
"Response V18309","2R","18587635",0.621907084167954
"Response V18310","2R","18588367",0.558919456544388
"Response V18311","2R","18588405",0.459838732318782
"Response V18312","2R","18589146",0.571697924889693
"Response V18313","2R","18589653",0.217061716472223
"Response V18314","2R","18600665",0.583176085913531
"Response V18315","2R","18603935",0.969661883700796
"Response V18316","2R","18604875",0.136949778536827
"Response V18317","2R","18607971",0.0232947291357802
"Response V18318","2R","18609344",0.00812794508486306
"Response V18319","2R","18610244",0.222064865130085
"Response V18320","2R","18610513",0.0613479408563009
"Response V18321","2R","18610534",0.0594393135611604
"Response V18322","2R","18611400",0.444336996455725
"Response V18323","2R","18613467",0.497560386742433
"Response V18324","2R","18617600",0.524807249919261
"Response V18325","2R","18618382",0.324277415075452
"Response V18326","2R","18619386",0.714211784460176
"Response V18327","2R","18619858",0.285150914479364
"Response V18328","2R","18621685",0.442934762150924
"Response V18329","2R","18626583",0.241729332896706
"Response V18330","2R","18626901",0.0583989076820177
"Response V18331","2R","18626913",0.0831234404253541
"Response V18332","2R","18626952",0.0291156642007962
"Response V18333","2R","18626964",0.00151734307524616
"Response V18334","2R","18627242",0.381643993395514
"Response V18335","2R","18627295",0.574896383083896
"Response V18336","2R","18627820",0.624511886876295
"Response V18337","2R","18630574",0.657788566996628
"Response V18338","2R","18630775",0.641176708676215
"Response V18339","2R","18631924",0.0989855963211135
"Response V18340","2R","18645180",0.391554019219619
"Response V18341","2R","18646406",0.5778606148566
"Response V18342","2R","18646419",0.783341610288498
"Response V18343","2R","18647589",0.99768100733924
"Response V18344","2R","18647750",0.0401434349769687
"Response V18345","2R","18648089",0.280995720957862
"Response V18346","2R","18648144",0.634177349343833
"Response V18347","2R","18649735",0.86934502517505
"Response V18348","2R","18650809",0.14235925802058
"Response V18349","2R","18652325",0.346964644068948
"Response V18350","2R","18652329",0.22734859676238
"Response V18351","2R","18654370",0.76650016343597
"Response V18352","2R","18657203",0.574595157510025
"Response V18353","2R","18657452",0.798087418168879
